@RELATION RapidMinerData

@ATTRIBUTE 'Date' DATE "yyyy.MM.dd HH:mm:ss Z"
@ATTRIBUTE 'HomeTeam' {'Aston Villa','Blackburn','Bolton','Chelsea','Everton','Portsmouth','Stoke','Wolves','Man United','Tottenham','Sunderland','Wigan','Birmingham','Burnley','Hull','Liverpool','Arsenal','Man City','Fulham','West Ham','Norwich','Swansea','West Brom','Crystal Palace','Newcastle','Southampton','Cardiff','QPR','Reading','Blackpool','Derby','Middlesbrough','Sheffield United','Watford','Charlton'}
@ATTRIBUTE 'AwayTeam' {'Wigan','Man City','Sunderland','Hull','Arsenal','Fulham','Burnley','West Ham','Birmingham','Liverpool','Chelsea','Wolves','Portsmouth','Man United','Tottenham','Stoke','Bolton','Blackburn','Everton','Aston Villa','Southampton','Cardiff','Newcastle','West Brom','Norwich','Crystal Palace','Swansea','Reading','QPR','Blackpool','Derby','Middlesbrough','Watford','Charlton','Sheffield United'}
@ATTRIBUTE 'FTHG' real
@ATTRIBUTE 'FTAG' real
@ATTRIBUTE 'FTR' {'A','H','D'}

@DATA
"2009.12.19 00:00:00 +0100",'Man City','Sunderland',4.0,3.0,'H'
"2009.12.19 00:00:00 +0100",'Portsmouth','Liverpool',2.0,0.0,'H'
"2009.12.20 00:00:00 +0100",'Everton','Birmingham',1.0,1.0,'D'
"2009.12.20 00:00:00 +0100",'West Ham','Chelsea',1.0,1.0,'D'
"2009.12.20 00:00:00 +0100",'Wolves','Burnley',2.0,0.0,'H'
"2009.12.20 00:00:00 +0100",'Everton','Birmingham',1.0,1.0,'D'
"2009.12.20 00:00:00 +0100",'West Ham','Chelsea',1.0,1.0,'D'
"2009.12.20 00:00:00 +0100",'Wolves','Burnley',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Birmingham','Chelsea',0.0,0.0,'D'
"2009.12.26 00:00:00 +0100",'Burnley','Bolton',1.0,1.0,'D'
"2009.12.26 00:00:00 +0100",'Fulham','Tottenham',0.0,0.0,'D'
"2009.12.26 00:00:00 +0100",'Liverpool','Wolves',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Man City','Stoke',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Sunderland','Everton',1.0,1.0,'D'
"2009.12.26 00:00:00 +0100",'West Ham','Portsmouth',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Wigan','Blackburn',1.0,1.0,'D'
"2009.12.26 00:00:00 +0100",'Birmingham','Chelsea',0.0,0.0,'D'
"2009.12.26 00:00:00 +0100",'Burnley','Bolton',1.0,1.0,'D'
"2009.12.26 00:00:00 +0100",'Fulham','Tottenham',0.0,0.0,'D'
"2009.12.26 00:00:00 +0100",'Liverpool','Wolves',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Man City','Stoke',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Sunderland','Everton',1.0,1.0,'D'
"2009.12.26 00:00:00 +0100",'West Ham','Portsmouth',2.0,0.0,'H'
"2009.12.26 00:00:00 +0100",'Wigan','Blackburn',1.0,1.0,'D'
"2009.12.27 00:00:00 +0100",'Arsenal','Aston Villa',3.0,0.0,'H'
"2009.12.27 00:00:00 +0100",'Hull','Man United',1.0,3.0,'A'
"2009.12.27 00:00:00 +0100",'Arsenal','Aston Villa',3.0,0.0,'H'
"2009.12.27 00:00:00 +0100",'Hull','Man United',1.0,3.0,'A'
"2009.12.28 00:00:00 +0100",'Blackburn','Sunderland',2.0,2.0,'D'
"2009.12.28 00:00:00 +0100",'Chelsea','Fulham',2.0,1.0,'H'
"2009.12.28 00:00:00 +0100",'Everton','Burnley',2.0,0.0,'H'
"2009.12.28 00:00:00 +0100",'Stoke','Birmingham',0.0,1.0,'A'
"2009.12.28 00:00:00 +0100",'Tottenham','West Ham',2.0,0.0,'H'
"2009.12.28 00:00:00 +0100",'Wolves','Man City',0.0,3.0,'A'
"2009.12.28 00:00:00 +0100",'Blackburn','Sunderland',2.0,2.0,'D'
"2009.12.28 00:00:00 +0100",'Chelsea','Fulham',2.0,1.0,'H'
"2009.12.28 00:00:00 +0100",'Everton','Burnley',2.0,0.0,'H'
"2009.12.28 00:00:00 +0100",'Stoke','Birmingham',0.0,1.0,'A'
"2009.12.28 00:00:00 +0100",'Tottenham','West Ham',2.0,0.0,'H'
"2009.12.28 00:00:00 +0100",'Wolves','Man City',0.0,3.0,'A'
"2009.12.29 00:00:00 +0100",'Aston Villa','Liverpool',0.0,1.0,'A'
"2009.12.29 00:00:00 +0100",'Bolton','Hull',2.0,2.0,'D'
"2009.12.29 00:00:00 +0100",'Aston Villa','Liverpool',0.0,1.0,'A'
"2009.12.29 00:00:00 +0100",'Bolton','Hull',2.0,2.0,'D'
"2009.12.30 00:00:00 +0100",'Man United','Wigan',5.0,0.0,'H'
"2009.12.30 00:00:00 +0100",'Portsmouth','Arsenal',1.0,4.0,'A'
"2009.12.30 00:00:00 +0100",'Man United','Wigan',5.0,0.0,'H'
"2009.12.30 00:00:00 +0100",'Portsmouth','Arsenal',1.0,4.0,'A'
"2010.01.05 00:00:00 +0100",'Stoke','Fulham',3.0,2.0,'H'
"2010.01.05 00:00:00 +0100",'Stoke','Fulham',3.0,2.0,'H'
"2010.01.09 00:00:00 +0100",'Arsenal','Everton',2.0,2.0,'D'
"2010.01.09 00:00:00 +0100",'Birmingham','Man United',1.0,1.0,'D'
"2010.01.09 00:00:00 +0100",'Arsenal','Everton',2.0,2.0,'D'
"2010.01.09 00:00:00 +0100",'Birmingham','Man United',1.0,1.0,'D'
"2010.01.11 00:00:00 +0100",'Man City','Blackburn',4.0,1.0,'H'
"2010.01.11 00:00:00 +0100",'Man City','Blackburn',4.0,1.0,'H'
"2010.01.16 00:00:00 +0100",'Chelsea','Sunderland',7.0,2.0,'H'
"2010.01.16 00:00:00 +0100",'Everton','Man City',2.0,0.0,'H'
"2010.01.16 00:00:00 +0100",'Man United','Burnley',3.0,0.0,'H'
"2010.01.16 00:00:00 +0100",'Stoke','Liverpool',1.0,1.0,'D'
"2010.01.16 00:00:00 +0100",'Tottenham','Hull',0.0,0.0,'D'
"2010.01.16 00:00:00 +0100",'Wolves','Wigan',0.0,2.0,'A'
"2010.01.16 00:00:00 +0100",'Chelsea','Sunderland',7.0,2.0,'H'
"2010.01.16 00:00:00 +0100",'Everton','Man City',2.0,0.0,'H'
"2010.01.16 00:00:00 +0100",'Man United','Burnley',3.0,0.0,'H'
"2010.01.16 00:00:00 +0100",'Stoke','Liverpool',1.0,1.0,'D'
"2010.01.16 00:00:00 +0100",'Tottenham','Hull',0.0,0.0,'D'
"2010.01.16 00:00:00 +0100",'Wolves','Wigan',0.0,2.0,'A'
"2010.01.17 00:00:00 +0100",'Aston Villa','West Ham',0.0,0.0,'D'
"2010.01.17 00:00:00 +0100",'Blackburn','Fulham',2.0,0.0,'H'
"2010.01.17 00:00:00 +0100",'Bolton','Arsenal',0.0,2.0,'A'
"2010.01.17 00:00:00 +0100",'Aston Villa','West Ham',0.0,0.0,'D'
"2010.01.17 00:00:00 +0100",'Blackburn','Fulham',2.0,0.0,'H'
"2010.01.17 00:00:00 +0100",'Bolton','Arsenal',0.0,2.0,'A'
"2010.01.20 00:00:00 +0100",'Arsenal','Bolton',4.0,2.0,'H'
"2010.01.20 00:00:00 +0100",'Liverpool','Tottenham',2.0,0.0,'H'
"2010.01.20 00:00:00 +0100",'Arsenal','Bolton',4.0,2.0,'H'
"2010.01.20 00:00:00 +0100",'Liverpool','Tottenham',2.0,0.0,'H'
"2010.01.23 00:00:00 +0100",'Man United','Hull',4.0,0.0,'H'
"2010.01.23 00:00:00 +0100",'Man United','Hull',4.0,0.0,'H'
"2010.01.26 00:00:00 +0100",'Bolton','Burnley',1.0,0.0,'H'
"2010.01.26 00:00:00 +0100",'Portsmouth','West Ham',1.0,1.0,'D'
"2010.01.26 00:00:00 +0100",'Tottenham','Fulham',2.0,0.0,'H'
"2010.01.26 00:00:00 +0100",'Wolves','Liverpool',0.0,0.0,'D'
"2010.01.26 00:00:00 +0100",'Bolton','Burnley',1.0,0.0,'H'
"2010.01.26 00:00:00 +0100",'Portsmouth','West Ham',1.0,1.0,'D'
"2010.01.26 00:00:00 +0100",'Tottenham','Fulham',2.0,0.0,'H'
"2010.01.26 00:00:00 +0100",'Wolves','Liverpool',0.0,0.0,'D'
"2010.01.27 00:00:00 +0100",'Aston Villa','Arsenal',0.0,0.0,'D'
"2010.01.27 00:00:00 +0100",'Blackburn','Wigan',2.0,1.0,'H'
"2010.01.27 00:00:00 +0100",'Chelsea','Birmingham',3.0,0.0,'H'
"2010.01.27 00:00:00 +0100",'Everton','Sunderland',2.0,0.0,'H'
"2010.01.27 00:00:00 +0100",'Aston Villa','Arsenal',0.0,0.0,'D'
"2010.01.27 00:00:00 +0100",'Blackburn','Wigan',2.0,1.0,'H'
"2010.01.27 00:00:00 +0100",'Chelsea','Birmingham',3.0,0.0,'H'
"2010.01.27 00:00:00 +0100",'Everton','Sunderland',2.0,0.0,'H'
"2010.01.30 00:00:00 +0100",'Birmingham','Tottenham',1.0,1.0,'D'
"2010.01.30 00:00:00 +0100",'Burnley','Chelsea',1.0,2.0,'A'
"2010.01.30 00:00:00 +0100",'Fulham','Aston Villa',0.0,2.0,'A'
"2010.01.30 00:00:00 +0100",'Hull','Wolves',2.0,2.0,'D'
"2010.01.30 00:00:00 +0100",'Liverpool','Bolton',2.0,0.0,'H'
"2010.01.30 00:00:00 +0100",'West Ham','Blackburn',0.0,0.0,'D'
"2010.01.30 00:00:00 +0100",'Wigan','Everton',0.0,1.0,'A'
"2010.01.30 00:00:00 +0100",'Birmingham','Tottenham',1.0,1.0,'D'
"2010.01.30 00:00:00 +0100",'Burnley','Chelsea',1.0,2.0,'A'
"2010.01.30 00:00:00 +0100",'Fulham','Aston Villa',0.0,2.0,'A'
"2010.01.30 00:00:00 +0100",'Hull','Wolves',2.0,2.0,'D'
"2010.01.30 00:00:00 +0100",'Liverpool','Bolton',2.0,0.0,'H'
"2010.01.30 00:00:00 +0100",'West Ham','Blackburn',0.0,0.0,'D'
"2010.01.30 00:00:00 +0100",'Wigan','Everton',0.0,1.0,'A'
"2010.01.31 00:00:00 +0100",'Arsenal','Man United',1.0,3.0,'A'
"2010.01.31 00:00:00 +0100",'Man City','Portsmouth',2.0,0.0,'H'
"2010.01.31 00:00:00 +0100",'Arsenal','Man United',1.0,3.0,'A'
"2010.01.31 00:00:00 +0100",'Man City','Portsmouth',2.0,0.0,'H'
"2010.02.01 00:00:00 +0100",'Sunderland','Stoke',0.0,0.0,'D'
"2010.02.01 00:00:00 +0100",'Sunderland','Stoke',0.0,0.0,'D'
"2010.02.02 00:00:00 +0100",'Hull','Chelsea',1.0,1.0,'D'
"2010.02.02 00:00:00 +0100",'Hull','Chelsea',1.0,1.0,'D'
"2010.02.03 00:00:00 +0100",'Fulham','Portsmouth',1.0,0.0,'H'
"2010.02.03 00:00:00 +0100",'Fulham','Portsmouth',1.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Bolton','Fulham',0.0,0.0,'D'
"2010.02.06 00:00:00 +0100",'Burnley','West Ham',2.0,1.0,'H'
"2010.02.06 00:00:00 +0100",'Hull','Man City',2.0,1.0,'H'
"2010.02.06 00:00:00 +0100",'Liverpool','Everton',1.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Man United','Portsmouth',5.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Stoke','Blackburn',3.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Sunderland','Wigan',1.0,1.0,'D'
"2010.02.06 00:00:00 +0100",'Tottenham','Aston Villa',0.0,0.0,'D'
"2010.02.06 00:00:00 +0100",'Bolton','Fulham',0.0,0.0,'D'
"2010.02.06 00:00:00 +0100",'Burnley','West Ham',2.0,1.0,'H'
"2010.02.06 00:00:00 +0100",'Hull','Man City',2.0,1.0,'H'
"2010.02.06 00:00:00 +0100",'Liverpool','Everton',1.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Man United','Portsmouth',5.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Stoke','Blackburn',3.0,0.0,'H'
"2010.02.06 00:00:00 +0100",'Sunderland','Wigan',1.0,1.0,'D'
"2010.02.06 00:00:00 +0100",'Tottenham','Aston Villa',0.0,0.0,'D'
"2010.02.07 00:00:00 +0100",'Birmingham','Wolves',2.0,1.0,'H'
"2010.02.07 00:00:00 +0100",'Chelsea','Arsenal',2.0,0.0,'H'
"2010.02.07 00:00:00 +0100",'Birmingham','Wolves',2.0,1.0,'H'
"2010.02.07 00:00:00 +0100",'Chelsea','Arsenal',2.0,0.0,'H'
"2010.02.09 00:00:00 +0100",'Fulham','Burnley',3.0,0.0,'H'
"2010.02.09 00:00:00 +0100",'Man City','Bolton',2.0,0.0,'H'
"2010.02.09 00:00:00 +0100",'Portsmouth','Sunderland',1.0,1.0,'D'
"2010.02.09 00:00:00 +0100",'Wigan','Stoke',1.0,1.0,'D'
"2010.02.09 00:00:00 +0100",'Fulham','Burnley',3.0,0.0,'H'
"2010.02.09 00:00:00 +0100",'Man City','Bolton',2.0,0.0,'H'
"2010.02.09 00:00:00 +0100",'Portsmouth','Sunderland',1.0,1.0,'D'
"2010.02.09 00:00:00 +0100",'Wigan','Stoke',1.0,1.0,'D'
"2010.02.10 00:00:00 +0100",'Arsenal','Liverpool',1.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Aston Villa','Man United',1.0,1.0,'D'
"2010.02.10 00:00:00 +0100",'Blackburn','Hull',1.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Everton','Chelsea',2.0,1.0,'H'
"2010.02.10 00:00:00 +0100",'West Ham','Birmingham',2.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Wolves','Tottenham',1.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Arsenal','Liverpool',1.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Aston Villa','Man United',1.0,1.0,'D'
"2010.02.10 00:00:00 +0100",'Blackburn','Hull',1.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Everton','Chelsea',2.0,1.0,'H'
"2010.02.10 00:00:00 +0100",'West Ham','Birmingham',2.0,0.0,'H'
"2010.02.10 00:00:00 +0100",'Wolves','Tottenham',1.0,0.0,'H'
"2010.02.16 00:00:00 +0100",'Stoke','Man City',1.0,1.0,'D'
"2010.02.16 00:00:00 +0100",'Stoke','Man City',1.0,1.0,'D'
"2010.02.17 00:00:00 +0100",'Wigan','Bolton',0.0,0.0,'D'
"2010.02.17 00:00:00 +0100",'Wigan','Bolton',0.0,0.0,'D'
"2010.02.20 00:00:00 +0100",'Arsenal','Sunderland',2.0,0.0,'H'
"2010.02.20 00:00:00 +0100",'Everton','Man United',3.0,1.0,'H'
"2010.02.20 00:00:00 +0100",'Portsmouth','Stoke',1.0,2.0,'A'
"2010.02.20 00:00:00 +0100",'West Ham','Hull',3.0,0.0,'H'
"2010.02.20 00:00:00 +0100",'Wolves','Chelsea',0.0,2.0,'A'
"2010.02.20 00:00:00 +0100",'Arsenal','Sunderland',2.0,0.0,'H'
"2010.02.20 00:00:00 +0100",'Everton','Man United',3.0,1.0,'H'
"2010.02.20 00:00:00 +0100",'Portsmouth','Stoke',1.0,2.0,'A'
"2010.02.20 00:00:00 +0100",'West Ham','Hull',3.0,0.0,'H'
"2010.02.20 00:00:00 +0100",'Wolves','Chelsea',0.0,2.0,'A'
"2010.02.21 00:00:00 +0100",'Aston Villa','Burnley',5.0,2.0,'H'
"2010.02.21 00:00:00 +0100",'Blackburn','Bolton',3.0,0.0,'H'
"2010.02.21 00:00:00 +0100",'Fulham','Birmingham',2.0,1.0,'H'
"2010.02.21 00:00:00 +0100",'Man City','Liverpool',0.0,0.0,'D'
"2010.02.21 00:00:00 +0100",'Wigan','Tottenham',0.0,3.0,'A'
"2010.02.21 00:00:00 +0100",'Aston Villa','Burnley',5.0,2.0,'H'
"2010.02.21 00:00:00 +0100",'Blackburn','Bolton',3.0,0.0,'H'
"2010.02.21 00:00:00 +0100",'Fulham','Birmingham',2.0,1.0,'H'
"2010.02.21 00:00:00 +0100",'Man City','Liverpool',0.0,0.0,'D'
"2010.02.21 00:00:00 +0100",'Wigan','Tottenham',0.0,3.0,'A'
"2010.02.23 00:00:00 +0100",'Man United','West Ham',3.0,0.0,'H'
"2010.02.23 00:00:00 +0100",'Man United','West Ham',3.0,0.0,'H'
"2010.02.27 00:00:00 +0100",'Birmingham','Wigan',1.0,0.0,'H'
"2010.02.27 00:00:00 +0100",'Bolton','Wolves',1.0,0.0,'H'
"2010.02.27 00:00:00 +0100",'Burnley','Portsmouth',1.0,2.0,'A'
"2010.02.27 00:00:00 +0100",'Chelsea','Man City',2.0,4.0,'A'
"2010.02.27 00:00:00 +0100",'Stoke','Arsenal',1.0,3.0,'A'
"2010.02.27 00:00:00 +0100",'Birmingham','Wigan',1.0,0.0,'H'
"2010.02.27 00:00:00 +0100",'Bolton','Wolves',1.0,0.0,'H'
"2010.02.27 00:00:00 +0100",'Burnley','Portsmouth',1.0,2.0,'A'
"2010.02.27 00:00:00 +0100",'Chelsea','Man City',2.0,4.0,'A'
"2010.02.27 00:00:00 +0100",'Stoke','Arsenal',1.0,3.0,'A'
"2010.02.28 00:00:00 +0100",'Liverpool','Blackburn',2.0,1.0,'H'
"2010.02.28 00:00:00 +0100",'Sunderland','Fulham',0.0,0.0,'D'
"2010.02.28 00:00:00 +0100",'Tottenham','Everton',2.0,1.0,'H'
"2010.02.28 00:00:00 +0100",'Liverpool','Blackburn',2.0,1.0,'H'
"2010.02.28 00:00:00 +0100",'Sunderland','Fulham',0.0,0.0,'D'
"2010.02.28 00:00:00 +0100",'Tottenham','Everton',2.0,1.0,'H'
"2010.03.06 00:00:00 +0100",'Arsenal','Burnley',3.0,1.0,'H'
"2010.03.06 00:00:00 +0100",'West Ham','Bolton',1.0,2.0,'A'
"2010.03.06 00:00:00 +0100",'Wolves','Man United',0.0,1.0,'A'
"2010.03.06 00:00:00 +0100",'Arsenal','Burnley',3.0,1.0,'H'
"2010.03.06 00:00:00 +0100",'West Ham','Bolton',1.0,2.0,'A'
"2010.03.06 00:00:00 +0100",'Wolves','Man United',0.0,1.0,'A'
"2010.03.07 00:00:00 +0100",'Everton','Hull',5.0,1.0,'H'
"2010.03.07 00:00:00 +0100",'Everton','Hull',5.0,1.0,'H'
"2010.03.08 00:00:00 +0100",'Wigan','Liverpool',1.0,0.0,'H'
"2010.03.08 00:00:00 +0100",'Wigan','Liverpool',1.0,0.0,'H'
"2010.03.09 00:00:00 +0100",'Portsmouth','Birmingham',1.0,2.0,'A'
"2010.03.09 00:00:00 +0100",'Sunderland','Bolton',4.0,0.0,'H'
"2010.03.09 00:00:00 +0100",'Portsmouth','Birmingham',1.0,2.0,'A'
"2010.03.09 00:00:00 +0100",'Sunderland','Bolton',4.0,0.0,'H'
"2010.03.10 00:00:00 +0100",'Burnley','Stoke',1.0,1.0,'D'
"2010.03.10 00:00:00 +0100",'Burnley','Stoke',1.0,1.0,'D'
"2010.03.13 00:00:00 +0100",'Birmingham','Everton',2.0,2.0,'D'
"2010.03.13 00:00:00 +0100",'Bolton','Wigan',4.0,0.0,'H'
"2010.03.13 00:00:00 +0100",'Burnley','Wolves',1.0,2.0,'A'
"2010.03.13 00:00:00 +0100",'Chelsea','West Ham',4.0,1.0,'H'
"2010.03.13 00:00:00 +0100",'Hull','Arsenal',1.0,2.0,'A'
"2010.03.13 00:00:00 +0100",'Stoke','Aston Villa',0.0,0.0,'D'
"2010.03.13 00:00:00 +0100",'Tottenham','Blackburn',3.0,1.0,'H'
"2010.03.13 00:00:00 +0100",'Birmingham','Everton',2.0,2.0,'D'
"2010.03.13 00:00:00 +0100",'Bolton','Wigan',4.0,0.0,'H'
"2010.03.13 00:00:00 +0100",'Burnley','Wolves',1.0,2.0,'A'
"2010.03.13 00:00:00 +0100",'Chelsea','West Ham',4.0,1.0,'H'
"2010.03.13 00:00:00 +0100",'Hull','Arsenal',1.0,2.0,'A'
"2010.03.13 00:00:00 +0100",'Stoke','Aston Villa',0.0,0.0,'D'
"2010.03.13 00:00:00 +0100",'Tottenham','Blackburn',3.0,1.0,'H'
"2010.03.14 00:00:00 +0100",'Man United','Fulham',3.0,0.0,'H'
"2010.03.14 00:00:00 +0100",'Sunderland','Man City',1.0,1.0,'D'
"2010.03.14 00:00:00 +0100",'Man United','Fulham',3.0,0.0,'H'
"2010.03.14 00:00:00 +0100",'Sunderland','Man City',1.0,1.0,'D'
"2010.03.15 00:00:00 +0100",'Liverpool','Portsmouth',4.0,1.0,'H'
"2010.03.15 00:00:00 +0100",'Liverpool','Portsmouth',4.0,1.0,'H'
"2010.03.16 00:00:00 +0100",'Wigan','Aston Villa',1.0,2.0,'A'
"2010.03.16 00:00:00 +0100",'Wigan','Aston Villa',1.0,2.0,'A'
"2010.03.20 00:00:00 +0100",'Arsenal','West Ham',2.0,0.0,'H'
"2010.03.20 00:00:00 +0100",'Aston Villa','Wolves',2.0,2.0,'D'
"2010.03.20 00:00:00 +0100",'Everton','Bolton',2.0,0.0,'H'
"2010.03.20 00:00:00 +0100",'Portsmouth','Hull',3.0,2.0,'H'
"2010.03.20 00:00:00 +0100",'Stoke','Tottenham',1.0,2.0,'A'
"2010.03.20 00:00:00 +0100",'Sunderland','Birmingham',3.0,1.0,'H'
"2010.03.20 00:00:00 +0100",'Wigan','Burnley',1.0,0.0,'H'
"2010.03.20 00:00:00 +0100",'Arsenal','West Ham',2.0,0.0,'H'
"2010.03.20 00:00:00 +0100",'Aston Villa','Wolves',2.0,2.0,'D'
"2010.03.20 00:00:00 +0100",'Everton','Bolton',2.0,0.0,'H'
"2010.03.20 00:00:00 +0100",'Portsmouth','Hull',3.0,2.0,'H'
"2010.03.20 00:00:00 +0100",'Stoke','Tottenham',1.0,2.0,'A'
"2010.03.20 00:00:00 +0100",'Sunderland','Birmingham',3.0,1.0,'H'
"2010.03.20 00:00:00 +0100",'Wigan','Burnley',1.0,0.0,'H'
"2010.03.21 00:00:00 +0100",'Blackburn','Chelsea',1.0,1.0,'D'
"2010.03.21 00:00:00 +0100",'Fulham','Man City',1.0,2.0,'A'
"2010.03.21 00:00:00 +0100",'Man United','Liverpool',2.0,1.0,'H'
"2010.03.21 00:00:00 +0100",'Blackburn','Chelsea',1.0,1.0,'D'
"2010.03.21 00:00:00 +0100",'Fulham','Man City',1.0,2.0,'A'
"2010.03.21 00:00:00 +0100",'Man United','Liverpool',2.0,1.0,'H'
"2010.03.23 00:00:00 +0100",'West Ham','Wolves',1.0,3.0,'A'
"2010.03.23 00:00:00 +0100",'West Ham','Wolves',1.0,3.0,'A'
"2010.03.24 00:00:00 +0100",'Aston Villa','Sunderland',1.0,1.0,'D'
"2010.03.24 00:00:00 +0100",'Blackburn','Birmingham',2.0,1.0,'H'
"2010.03.24 00:00:00 +0100",'Man City','Everton',0.0,2.0,'A'
"2010.03.24 00:00:00 +0100",'Portsmouth','Chelsea',0.0,5.0,'A'
"2010.03.24 00:00:00 +0100",'Aston Villa','Sunderland',1.0,1.0,'D'
"2010.03.24 00:00:00 +0100",'Blackburn','Birmingham',2.0,1.0,'H'
"2010.03.24 00:00:00 +0100",'Man City','Everton',0.0,2.0,'A'
"2010.03.24 00:00:00 +0100",'Portsmouth','Chelsea',0.0,5.0,'A'
"2010.03.27 00:00:00 +0100",'Birmingham','Arsenal',1.0,1.0,'D'
"2010.03.27 00:00:00 +0100",'Bolton','Man United',0.0,4.0,'A'
"2010.03.27 00:00:00 +0100",'Chelsea','Aston Villa',7.0,1.0,'H'
"2010.03.27 00:00:00 +0100",'Hull','Fulham',2.0,0.0,'H'
"2010.03.27 00:00:00 +0100",'Tottenham','Portsmouth',2.0,0.0,'H'
"2010.03.27 00:00:00 +0100",'West Ham','Stoke',0.0,1.0,'A'
"2010.03.27 00:00:00 +0100",'Wolves','Everton',0.0,0.0,'D'
"2010.03.27 00:00:00 +0100",'Birmingham','Arsenal',1.0,1.0,'D'
"2010.03.27 00:00:00 +0100",'Bolton','Man United',0.0,4.0,'A'
"2010.03.27 00:00:00 +0100",'Chelsea','Aston Villa',7.0,1.0,'H'
"2010.03.27 00:00:00 +0100",'Hull','Fulham',2.0,0.0,'H'
"2010.03.27 00:00:00 +0100",'Tottenham','Portsmouth',2.0,0.0,'H'
"2010.03.27 00:00:00 +0100",'West Ham','Stoke',0.0,1.0,'A'
"2010.03.27 00:00:00 +0100",'Wolves','Everton',0.0,0.0,'D'
"2010.03.28 00:00:00 +0100",'Burnley','Blackburn',0.0,1.0,'A'
"2010.03.28 00:00:00 +0100",'Liverpool','Sunderland',3.0,0.0,'H'
"2010.03.28 00:00:00 +0100",'Burnley','Blackburn',0.0,1.0,'A'
"2010.03.28 00:00:00 +0100",'Liverpool','Sunderland',3.0,0.0,'H'
"2010.03.29 00:00:00 +0200",'Man City','Wigan',3.0,0.0,'H'
"2010.03.29 00:00:00 +0200",'Man City','Wigan',3.0,0.0,'H'
"2010.04.03 00:00:00 +0200",'Arsenal','Wolves',1.0,0.0,'H'
"2010.04.03 00:00:00 +0200",'Bolton','Aston Villa',0.0,1.0,'A'
"2010.04.03 00:00:00 +0200",'Burnley','Man City',1.0,6.0,'A'
"2010.04.03 00:00:00 +0200",'Man United','Chelsea',1.0,2.0,'A'
"2010.04.03 00:00:00 +0200",'Portsmouth','Blackburn',0.0,0.0,'D'
"2010.04.03 00:00:00 +0200",'Stoke','Hull',2.0,0.0,'H'
"2010.04.03 00:00:00 +0200",'Sunderland','Tottenham',3.0,1.0,'H'
"2010.04.03 00:00:00 +0200",'Arsenal','Wolves',1.0,0.0,'H'
"2010.04.03 00:00:00 +0200",'Bolton','Aston Villa',0.0,1.0,'A'
"2010.04.03 00:00:00 +0200",'Burnley','Man City',1.0,6.0,'A'
"2010.04.03 00:00:00 +0200",'Man United','Chelsea',1.0,2.0,'A'
"2010.04.03 00:00:00 +0200",'Portsmouth','Blackburn',0.0,0.0,'D'
"2010.04.03 00:00:00 +0200",'Stoke','Hull',2.0,0.0,'H'
"2010.04.03 00:00:00 +0200",'Sunderland','Tottenham',3.0,1.0,'H'
"2010.04.04 00:00:00 +0200",'Birmingham','Liverpool',1.0,1.0,'D'
"2010.04.04 00:00:00 +0200",'Everton','West Ham',2.0,2.0,'D'
"2010.04.04 00:00:00 +0200",'Fulham','Wigan',2.0,1.0,'H'
"2010.04.04 00:00:00 +0200",'Birmingham','Liverpool',1.0,1.0,'D'
"2010.04.04 00:00:00 +0200",'Everton','West Ham',2.0,2.0,'D'
"2010.04.04 00:00:00 +0200",'Fulham','Wigan',2.0,1.0,'H'
"2010.04.10 00:00:00 +0200",'Hull','Burnley',1.0,4.0,'A'
"2010.04.10 00:00:00 +0200",'West Ham','Sunderland',1.0,0.0,'H'
"2010.04.10 00:00:00 +0200",'Hull','Burnley',1.0,4.0,'A'
"2010.04.10 00:00:00 +0200",'West Ham','Sunderland',1.0,0.0,'H'
"2010.04.11 00:00:00 +0200",'Blackburn','Man United',0.0,0.0,'D'
"2010.04.11 00:00:00 +0200",'Liverpool','Fulham',0.0,0.0,'D'
"2010.04.11 00:00:00 +0200",'Man City','Birmingham',5.0,1.0,'H'
"2010.04.11 00:00:00 +0200",'Wolves','Stoke',0.0,0.0,'D'
"2010.04.11 00:00:00 +0200",'Blackburn','Man United',0.0,0.0,'D'
"2010.04.11 00:00:00 +0200",'Liverpool','Fulham',0.0,0.0,'D'
"2010.04.11 00:00:00 +0200",'Man City','Birmingham',5.0,1.0,'H'
"2010.04.11 00:00:00 +0200",'Wolves','Stoke',0.0,0.0,'D'
